PCT,CRIME,2013,2014,2015,2016,2017,Weight
40,FELONY POSSESSION STOLEN PROPERTY,5,14,21,9,19,5
40,FORGERY/THEFT-FRAUD/IDENTITY THEFT,192,183,279,240,243,5
40,ARSON,60,56,50,34,46,5
40,FELONY SEX CRIMES (3),28,27,24,27,16,5
40,FELONY DANGEROUS DRUGS  (1),841,828,763,782,464,5
40,FELONY DANGEROUS WEAPONS (2),206,180,214,217,142,5
40,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,33,82,260,217,186,5
40,OTHER FELONIES (4),236,251,273,235,238,5
40,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1601,1621,1884,1761,1354,5
41,FELONY POSSESSION STOLEN PROPERTY,6,4,13,7,9,5
41,FORGERY/THEFT-FRAUD/IDENTITY THEFT,63,117,258,112,126,5
41,ARSON,36,20,23,17,13,5
41,FELONY SEX CRIMES (3),11,18,16,18,12,5
41,FELONY DANGEROUS DRUGS  (1),524,364,268,432,367,5
41,FELONY DANGEROUS WEAPONS (2),45,76,82,167,121,5
41,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,163,100,81,91,77,5
41,OTHER FELONIES (4),429,117,122,112,103,5
41,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1277,816,863,956,828,5
42,FELONY POSSESSION STOLEN PROPERTY,6,8,6,8,10,5
42,FORGERY/THEFT-FRAUD/IDENTITY THEFT,89,82,119,95,82,5
42,ARSON,45,37,46,34,22,5
42,FELONY SEX CRIMES (3),15,19,21,20,10,5
42,FELONY DANGEROUS DRUGS  (1),445,425,349,367,358,5
42,FELONY DANGEROUS WEAPONS (2),100,75,108,170,121,5
42,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,25,50,55,62,89,5
42,OTHER FELONIES (4),113,124,132,148,158,5
42,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,838,820,836,904,850,5
43,FELONY POSSESSION STOLEN PROPERTY,11,12,8,9,12,5
43,FORGERY/THEFT-FRAUD/IDENTITY THEFT,226,183,205,165,176,5
43,ARSON,26,44,41,20,27,5
43,FELONY SEX CRIMES (3),29,25,36,24,25,5
43,FELONY DANGEROUS DRUGS  (1),507,419,303,224,256,5
43,FELONY DANGEROUS WEAPONS (2),102,108,92,90,103,5
43,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,62,58,69,157,258,5
43,OTHER FELONIES (4),222,254,222,178,197,5
43,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1185,1103,976,867,1054,5
44,FELONY POSSESSION STOLEN PROPERTY,10,22,12,10,20,5
44,FORGERY/THEFT-FRAUD/IDENTITY THEFT,159,205,224,384,331,5
44,ARSON,16,24,21,13,12,5
44,FELONY SEX CRIMES (3),28,23,26,25,25,5
44,FELONY DANGEROUS DRUGS  (1),695,571,514,471,369,5
44,FELONY DANGEROUS WEAPONS (2),134,135,94,105,119,5
44,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,67,114,119,125,100,5
44,OTHER FELONIES (4),208,209,162,203,139,5
44,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1317,1303,1172,1336,1115,5
45,FELONY POSSESSION STOLEN PROPERTY,4,6,6,2,5,5
45,FORGERY/THEFT-FRAUD/IDENTITY THEFT,104,117,114,136,86,5
45,ARSON,12,16,15,4,10,5
45,FELONY SEX CRIMES (3),8,10,14,12,10,5
45,FELONY DANGEROUS DRUGS  (1),48,59,52,155,85,5
45,FELONY DANGEROUS WEAPONS (2),21,16,16,32,32,5
45,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,39,67,47,45,52,5
45,OTHER FELONIES (4),70,72,78,81,72,5
45,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,306,363,342,467,352,5
46,FELONY POSSESSION STOLEN PROPERTY,11,21,4,12,10,5
46,FORGERY/THEFT-FRAUD/IDENTITY THEFT,138,184,188,255,158,5
46,ARSON,18,19,27,12,17,5
46,FELONY SEX CRIMES (3),20,19,19,16,21,5
46,FELONY DANGEROUS DRUGS  (1),791,840,620,543,572,5
46,FELONY DANGEROUS WEAPONS (2),81,105,95,110,86,5
46,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,65,194,184,337,191,5
46,OTHER FELONIES (4),201,181,197,159,177,5
46,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1325,1563,1334,1444,1232,5
47,FELONY POSSESSION STOLEN PROPERTY,6,11,29,22,35,5
47,FORGERY/THEFT-FRAUD/IDENTITY THEFT,131,123,159,235,183,5
47,ARSON,23,29,29,25,20,5
47,FELONY SEX CRIMES (3),15,17,25,15,28,5
47,FELONY DANGEROUS DRUGS  (1),278,342,247,264,246,5
47,FELONY DANGEROUS WEAPONS (2),155,139,111,87,95,5
47,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,58,54,71,67,96,5
47,OTHER FELONIES (4),125,160,171,164,189,5
47,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,791,875,842,879,892,5
48,FELONY POSSESSION STOLEN PROPERTY,10,6,6,12,12,5
48,FORGERY/THEFT-FRAUD/IDENTITY THEFT,73,45,86,84,70,5
48,ARSON,28,43,30,16,8,5
48,FELONY SEX CRIMES (3),15,14,15,25,19,5
48,FELONY DANGEROUS DRUGS  (1),795,499,534,654,382,5
48,FELONY DANGEROUS WEAPONS (2),96,104,76,98,89,5
48,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,57,82,130,106,170,5
48,OTHER FELONIES (4),134,148,115,138,180,5
48,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1208,941,992,1133,930,5
49,FELONY POSSESSION STOLEN PROPERTY,3,12,7,13,9,5
49,FORGERY/THEFT-FRAUD/IDENTITY THEFT,101,120,106,105,73,5
49,ARSON,10,17,10,8,7,5
49,FELONY SEX CRIMES (3),9,16,19,20,14,5
49,FELONY DANGEROUS DRUGS  (1),157,196,144,151,113,5
49,FELONY DANGEROUS WEAPONS (2),48,40,50,42,39,5
49,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,29,66,70,120,79,5
49,OTHER FELONIES (4),72,86,105,142,170,5
49,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,429,553,511,601,504,5
50,FELONY POSSESSION STOLEN PROPERTY,1,6,6,9,4,5
50,FORGERY/THEFT-FRAUD/IDENTITY THEFT,72,82,79,73,96,5
50,ARSON,7,10,5,10,6,5
50,FELONY SEX CRIMES (3),8,9,9,11,5,5
50,FELONY DANGEROUS DRUGS  (1),118,103,145,115,103,5
50,FELONY DANGEROUS WEAPONS (2),19,21,21,20,15,5
50,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,78,91,93,98,115,5
50,OTHER FELONIES (4),41,55,39,43,35,5
50,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,344,377,397,379,379,5
52,FELONY POSSESSION STOLEN PROPERTY,10,10,12,11,35,5
52,FORGERY/THEFT-FRAUD/IDENTITY THEFT,255,268,222,172,163,5
52,ARSON,14,10,12,6,11,5
52,FELONY SEX CRIMES (3),21,23,21,35,30,5
52,FELONY DANGEROUS DRUGS  (1),768,580,455,391,520,5
52,FELONY DANGEROUS WEAPONS (2),134,110,105,129,156,5
52,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,92,101,133,105,184,5
52,OTHER FELONIES (4),145,191,174,208,201,5
52,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1439,1293,1134,1057,1300,5
60,FELONY POSSESSION STOLEN PROPERTY,3,9,6,3,3,5
60,FORGERY/THEFT-FRAUD/IDENTITY THEFT,67,77,124,138,86,5
60,ARSON,25,18,16,12,14,5
60,FELONY SEX CRIMES (3),9,12,16,24,25,5
60,FELONY DANGEROUS DRUGS  (1),220,273,293,163,151,5
60,FELONY DANGEROUS WEAPONS (2),80,54,89,64,49,5
60,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,103,107,161,144,142,5
60,OTHER FELONIES (4),155,207,233,230,205,5
60,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,662,757,938,778,675,5
61,FELONY POSSESSION STOLEN PROPERTY,11,11,9,6,7,5
61,FORGERY/THEFT-FRAUD/IDENTITY THEFT,101,92,76,55,76,5
61,ARSON,13,16,14,10,7,5
61,FELONY SEX CRIMES (3),12,10,6,15,12,5
61,FELONY DANGEROUS DRUGS  (1),200,179,166,109,140,5
61,FELONY DANGEROUS WEAPONS (2),26,39,28,29,21,5
61,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,123,129,138,125,128,5
61,OTHER FELONIES (4),195,189,144,190,211,5
61,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,681,665,581,539,602,5
62,FELONY POSSESSION STOLEN PROPERTY,2,6,8,6,6,5
62,FORGERY/THEFT-FRAUD/IDENTITY THEFT,124,141,145,112,94,5
62,ARSON,6,9,6,5,5,5
62,FELONY SEX CRIMES (3),4,10,9,8,12,5
62,FELONY DANGEROUS DRUGS  (1),143,142,144,155,195,5
62,FELONY DANGEROUS WEAPONS (2),23,15,35,43,45,5
62,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,79,71,132,120,95,5
62,OTHER FELONIES (4),146,167,242,239,215,5
62,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,527,561,721,688,667,5
63,FELONY POSSESSION STOLEN PROPERTY,4,12,6,8,7,5
63,FORGERY/THEFT-FRAUD/IDENTITY THEFT,164,103,134,141,139,5
63,ARSON,13,8,6,1,5,5
63,FELONY SEX CRIMES (3),7,3,7,12,12,5
63,FELONY DANGEROUS DRUGS  (1),53,69,40,46,35,5
63,FELONY DANGEROUS WEAPONS (2),31,39,32,42,61,5
63,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,85,68,84,92,86,5
63,OTHER FELONIES (4),142,121,139,163,147,5
63,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,499,423,448,505,492,5
66,FELONY POSSESSION STOLEN PROPERTY,1,0,8,1,3,5
66,FORGERY/THEFT-FRAUD/IDENTITY THEFT,88,80,66,46,68,5
66,ARSON,6,5,8,8,8,5
66,FELONY SEX CRIMES (3),9,14,16,14,18,5
66,FELONY DANGEROUS DRUGS  (1),72,29,49,80,63,5
66,FELONY DANGEROUS WEAPONS (2),14,10,7,7,9,5
66,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,58,89,115,132,118,5
66,OTHER FELONIES (4),129,123,114,125,104,5
66,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,377,350,383,413,391,5
67,FELONY POSSESSION STOLEN PROPERTY,10,34,28,26,36,5
67,FORGERY/THEFT-FRAUD/IDENTITY THEFT,184,209,382,577,365,5
67,ARSON,27,23,32,8,5,5
67,FELONY SEX CRIMES (3),23,23,19,15,29,5
67,FELONY DANGEROUS DRUGS  (1),211,193,146,159,163,5
67,FELONY DANGEROUS WEAPONS (2),152,111,108,147,175,5
67,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,237,244,207,279,264,5
67,OTHER FELONIES (4),418,443,472,463,399,5
67,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1262,1280,1394,1674,1436,5
68,FELONY POSSESSION STOLEN PROPERTY,4,2,7,6,6,5
68,FORGERY/THEFT-FRAUD/IDENTITY THEFT,110,88,100,85,106,5
68,ARSON,7,11,7,4,4,5
68,FELONY SEX CRIMES (3),6,7,7,8,14,5
68,FELONY DANGEROUS DRUGS  (1),93,97,94,100,229,5
68,FELONY DANGEROUS WEAPONS (2),16,29,25,18,46,5
68,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,94,115,98,127,114,5
68,OTHER FELONIES (4),144,157,140,139,158,5
68,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,474,506,478,487,677,5
69,FELONY POSSESSION STOLEN PROPERTY,16,19,9,6,24,5
69,FORGERY/THEFT-FRAUD/IDENTITY THEFT,92,165,116,168,155,5
69,ARSON,13,12,7,8,14,5
69,FELONY SEX CRIMES (3),6,9,9,9,14,5
69,FELONY DANGEROUS DRUGS  (1),70,87,67,47,55,5
69,FELONY DANGEROUS WEAPONS (2),57,64,59,65,105,5
69,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,55,79,73,131,100,5
69,OTHER FELONIES (4),147,173,198,203,241,5
69,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,456,608,538,637,708,5
70,FELONY POSSESSION STOLEN PROPERTY,13,15,11,11,29,5
70,FORGERY/THEFT-FRAUD/IDENTITY THEFT,113,188,211,236,237,5
70,ARSON,18,8,15,7,7,5
70,FELONY SEX CRIMES (3),24,19,17,22,17,5
70,FELONY DANGEROUS DRUGS  (1),233,138,143,90,102,5
70,FELONY DANGEROUS WEAPONS (2),56,63,59,61,76,5
70,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,103,132,155,175,165,5
70,OTHER FELONIES (4),294,351,334,353,334,5
70,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,854,914,945,955,967,5
71,FELONY POSSESSION STOLEN PROPERTY,9,14,13,22,40,5
71,FORGERY/THEFT-FRAUD/IDENTITY THEFT,132,191,177,187,151,5
71,ARSON,11,13,13,11,9,5
71,FELONY SEX CRIMES (3),13,18,12,20,12,5
71,FELONY DANGEROUS DRUGS  (1),166,132,90,135,114,5
71,FELONY DANGEROUS WEAPONS (2),54,55,63,79,88,5
71,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,109,103,140,102,88,5
71,OTHER FELONIES (4),226,242,251,245,231,5
71,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,720,768,759,801,733,5
72,FELONY POSSESSION STOLEN PROPERTY,2,11,5,3,5,5
72,FORGERY/THEFT-FRAUD/IDENTITY THEFT,91,63,59,91,99,5
72,ARSON,9,5,4,9,5,5
72,FELONY SEX CRIMES (3),16,22,10,21,16,5
72,FELONY DANGEROUS DRUGS  (1),139,123,102,128,98,5
72,FELONY DANGEROUS WEAPONS (2),25,56,71,74,52,5
72,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,95,114,171,154,222,5
72,OTHER FELONIES (4),152,138,165,177,194,5
72,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,529,532,587,657,691,5
73,FELONY POSSESSION STOLEN PROPERTY,8,43,41,30,41,5
73,FORGERY/THEFT-FRAUD/IDENTITY THEFT,206,145,217,313,172,5
73,ARSON,28,35,19,24,16,5
73,FELONY SEX CRIMES (3),24,26,23,21,26,5
73,FELONY DANGEROUS DRUGS  (1),454,489,402,331,309,5
73,FELONY DANGEROUS WEAPONS (2),311,308,351,391,217,5
73,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,159,215,205,171,226,5
73,OTHER FELONIES (4),545,538,501,563,436,5
73,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1735,1799,1759,1844,1443,5
75,FELONY POSSESSION STOLEN PROPERTY,23,44,51,42,78,5
75,FORGERY/THEFT-FRAUD/IDENTITY THEFT,264,312,326,337,280,5
75,ARSON,72,53,52,49,30,5
75,FELONY SEX CRIMES (3),35,32,26,52,52,5
75,FELONY DANGEROUS DRUGS  (1),735,603,650,525,502,5
75,FELONY DANGEROUS WEAPONS (2),292,291,379,364,286,5
75,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,363,388,277,334,388,5
75,OTHER FELONIES (4),729,761,672,686,620,5
75,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,2513,2484,2433,2389,2236,5
76,FELONY POSSESSION STOLEN PROPERTY,2,18,8,10,8,5
76,FORGERY/THEFT-FRAUD/IDENTITY THEFT,43,46,57,81,94,5
76,ARSON,11,16,9,5,5,5
76,FELONY SEX CRIMES (3),7,2,5,4,6,5
76,FELONY DANGEROUS DRUGS  (1),135,104,69,105,128,5
76,FELONY DANGEROUS WEAPONS (2),11,18,26,65,55,5
76,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,33,38,42,58,58,5
76,OTHER FELONIES (4),73,77,67,104,119,5
76,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,315,319,283,432,473,5
77,FELONY POSSESSION STOLEN PROPERTY,12,23,18,12,23,5
77,FORGERY/THEFT-FRAUD/IDENTITY THEFT,117,109,132,144,114,5
77,ARSON,20,17,12,11,7,5
77,FELONY SEX CRIMES (3),14,16,12,16,22,5
77,FELONY DANGEROUS DRUGS  (1),275,311,183,217,312,5
77,FELONY DANGEROUS WEAPONS (2),93,96,79,86,120,5
77,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,178,215,208,160,157,5
77,OTHER FELONIES (4),299,300,280,270,262,5
77,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1008,1087,924,916,1017,5
78,FELONY POSSESSION STOLEN PROPERTY,3,21,5,4,3,5
78,FORGERY/THEFT-FRAUD/IDENTITY THEFT,77,82,87,117,91,5
78,ARSON,3,6,3,2,1,5
78,FELONY SEX CRIMES (3),2,4,4,6,6,5
78,FELONY DANGEROUS DRUGS  (1),66,43,54,39,40,5
78,FELONY DANGEROUS WEAPONS (2),19,29,33,26,16,5
78,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,27,33,44,27,35,5
78,OTHER FELONIES (4),57,54,53,72,55,5
78,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,254,272,283,293,247,5
79,FELONY POSSESSION STOLEN PROPERTY,10,35,23,6,17,5
79,FORGERY/THEFT-FRAUD/IDENTITY THEFT,142,122,166,114,131,5
79,ARSON,26,18,11,7,11,5
79,FELONY SEX CRIMES (3),19,14,19,16,11,5
79,FELONY DANGEROUS DRUGS  (1),470,353,270,289,300,5
79,FELONY DANGEROUS WEAPONS (2),149,113,115,121,108,5
79,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,155,170,161,161,188,5
79,OTHER FELONIES (4),328,329,288,262,283,5
79,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1299,1154,1053,976,1049,5
81,FELONY POSSESSION STOLEN PROPERTY,14,32,5,6,24,5
81,FORGERY/THEFT-FRAUD/IDENTITY THEFT,86,83,105,104,87,5
81,ARSON,18,24,26,9,11,5
81,FELONY SEX CRIMES (3),16,16,13,10,13,5
81,FELONY DANGEROUS DRUGS  (1),315,311,238,201,151,5
81,FELONY DANGEROUS WEAPONS (2),121,125,101,103,78,5
81,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,70,78,110,107,113,5
81,OTHER FELONIES (4),304,277,252,234,224,5
81,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,944,946,850,774,701,5
83,FELONY POSSESSION STOLEN PROPERTY,10,16,10,8,10,5
83,FORGERY/THEFT-FRAUD/IDENTITY THEFT,126,93,102,83,126,5
83,ARSON,15,15,13,8,7,5
83,FELONY SEX CRIMES (3),30,23,21,23,21,5
83,FELONY DANGEROUS DRUGS  (1),405,370,294,256,224,5
83,FELONY DANGEROUS WEAPONS (2),68,48,63,75,71,5
83,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,151,174,181,160,158,5
83,OTHER FELONIES (4),294,228,214,229,206,5
83,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1099,967,898,842,823,5
84,FELONY POSSESSION STOLEN PROPERTY,4,17,10,10,7,5
84,FORGERY/THEFT-FRAUD/IDENTITY THEFT,103,111,129,104,177,5
84,ARSON,11,8,7,2,3,5
84,FELONY SEX CRIMES (3),6,5,6,7,13,5
84,FELONY DANGEROUS DRUGS  (1),93,66,106,66,77,5
84,FELONY DANGEROUS WEAPONS (2),37,25,21,15,30,5
84,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,50,82,81,93,112,5
84,OTHER FELONIES (4),163,154,155,153,147,5
84,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,467,468,515,450,566,5
88,FELONY POSSESSION STOLEN PROPERTY,4,17,3,7,4,5
88,FORGERY/THEFT-FRAUD/IDENTITY THEFT,48,71,77,93,95,5
88,ARSON,16,12,12,3,4,5
88,FELONY SEX CRIMES (3),3,9,7,7,10,5
88,FELONY DANGEROUS DRUGS  (1),110,77,94,118,83,5
88,FELONY DANGEROUS WEAPONS (2),34,32,42,34,37,5
88,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,74,67,41,62,47,5
88,OTHER FELONIES (4),140,155,155,148,123,5
88,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,429,440,431,472,403,5
90,FELONY POSSESSION STOLEN PROPERTY,6,17,8,5,10,5
90,FORGERY/THEFT-FRAUD/IDENTITY THEFT,100,96,129,145,145,5
90,ARSON,41,22,27,6,16,5
90,FELONY SEX CRIMES (3),15,19,15,21,20,5
90,FELONY DANGEROUS DRUGS  (1),227,229,206,159,198,5
90,FELONY DANGEROUS WEAPONS (2),56,45,40,45,35,5
90,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,82,93,110,136,164,5
90,OTHER FELONIES (4),204,219,228,210,221,5
90,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,731,740,763,727,809,5
94,FELONY POSSESSION STOLEN PROPERTY,0,5,4,4,5,5
94,FORGERY/THEFT-FRAUD/IDENTITY THEFT,40,53,42,68,62,5
94,ARSON,10,5,3,8,2,5
94,FELONY SEX CRIMES (3),7,5,4,7,6,5
94,FELONY DANGEROUS DRUGS  (1),74,48,79,57,74,5
94,FELONY DANGEROUS WEAPONS (2),9,14,11,10,14,5
94,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,135,134,69,97,96,5
94,OTHER FELONIES (4),104,83,64,87,94,5
94,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,379,347,276,338,353,5
100,FELONY POSSESSION STOLEN PROPERTY,1,3,2,5,8,5
100,FORGERY/THEFT-FRAUD/IDENTITY THEFT,65,56,51,103,50,5
100,ARSON,5,4,5,1,2,5
100,FELONY SEX CRIMES (3),4,4,5,6,6,5
100,FELONY DANGEROUS DRUGS  (1),53,48,63,59,97,5
100,FELONY DANGEROUS WEAPONS (2),28,22,44,71,93,5
100,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,47,74,107,120,123,5
100,OTHER FELONIES (4),131,207,211,236,188,5
100,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,334,418,488,601,567,5
101,FELONY POSSESSION STOLEN PROPERTY,5,4,10,16,4,5
101,FORGERY/THEFT-FRAUD/IDENTITY THEFT,42,58,75,99,44,5
101,ARSON,14,14,10,21,12,5
101,FELONY SEX CRIMES (3),10,10,9,9,13,5
101,FELONY DANGEROUS DRUGS  (1),98,111,129,91,101,5
101,FELONY DANGEROUS WEAPONS (2),116,100,128,106,100,5
101,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,64,81,98,154,176,5
101,OTHER FELONIES (4),269,336,365,323,410,5
101,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,618,714,824,819,860,5
102,FELONY POSSESSION STOLEN PROPERTY,6,6,6,7,3,5
102,FORGERY/THEFT-FRAUD/IDENTITY THEFT,79,67,71,107,57,5
102,ARSON,13,10,12,15,13,5
102,FELONY SEX CRIMES (3),11,13,16,22,12,5
102,FELONY DANGEROUS DRUGS  (1),168,122,115,146,161,5
102,FELONY DANGEROUS WEAPONS (2),114,32,38,38,20,5
102,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,89,73,126,125,101,5
102,OTHER FELONIES (4),249,242,280,352,232,5
102,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,729,565,664,812,599,5
103,FELONY POSSESSION STOLEN PROPERTY,15,20,16,13,12,5
103,FORGERY/THEFT-FRAUD/IDENTITY THEFT,281,247,240,215,111,5
103,ARSON,17,19,21,16,9,5
103,FELONY SEX CRIMES (3),15,21,19,24,14,5
103,FELONY DANGEROUS DRUGS  (1),385,300,325,282,245,5
103,FELONY DANGEROUS WEAPONS (2),374,218,182,217,134,5
103,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,170,171,143,187,154,5
103,OTHER FELONIES (4),295,288,315,278,232,5
103,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1552,1284,1261,1232,911,5
104,FELONY POSSESSION STOLEN PROPERTY,5,18,19,12,11,5
104,FORGERY/THEFT-FRAUD/IDENTITY THEFT,145,107,81,110,120,5
104,ARSON,8,14,6,9,10,5
104,FELONY SEX CRIMES (3),14,17,10,13,37,5
104,FELONY DANGEROUS DRUGS  (1),214,180,172,109,135,5
104,FELONY DANGEROUS WEAPONS (2),26,29,33,14,16,5
104,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,143,129,138,143,197,5
104,OTHER FELONIES (4),190,228,181,209,198,5
104,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,745,722,640,619,724,5
105,FELONY POSSESSION STOLEN PROPERTY,15,11,18,9,14,5
105,FORGERY/THEFT-FRAUD/IDENTITY THEFT,143,213,258,214,186,5
105,ARSON,8,13,14,17,10,5
105,FELONY SEX CRIMES (3),19,13,17,14,19,5
105,FELONY DANGEROUS DRUGS  (1),183,183,129,106,102,5
105,FELONY DANGEROUS WEAPONS (2),70,76,82,71,64,5
105,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,282,310,314,370,332,5
105,OTHER FELONIES (4),267,298,326,311,327,5
105,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,987,1117,1158,1112,1054,5
106,FELONY POSSESSION STOLEN PROPERTY,9,13,10,20,18,5
106,FORGERY/THEFT-FRAUD/IDENTITY THEFT,90,96,105,136,103,5
106,ARSON,19,28,10,14,18,5
106,FELONY SEX CRIMES (3),12,7,9,16,15,5
106,FELONY DANGEROUS DRUGS  (1),170,152,148,152,136,5
106,FELONY DANGEROUS WEAPONS (2),47,31,38,63,57,5
106,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,214,293,330,311,274,5
106,OTHER FELONIES (4),182,157,174,183,204,5
106,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,743,777,824,895,825,5
107,FELONY POSSESSION STOLEN PROPERTY,5,10,2,1,13,5
107,FORGERY/THEFT-FRAUD/IDENTITY THEFT,68,65,86,79,88,5
107,ARSON,7,7,3,9,4,5
107,FELONY SEX CRIMES (3),15,10,8,13,10,5
107,FELONY DANGEROUS DRUGS  (1),77,78,54,76,103,5
107,FELONY DANGEROUS WEAPONS (2),29,31,18,25,35,5
107,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,96,106,127,137,118,5
107,OTHER FELONIES (4),104,126,121,134,144,5
107,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,401,433,419,474,515,5
108,FELONY POSSESSION STOLEN PROPERTY,10,1,4,8,11,5
108,FORGERY/THEFT-FRAUD/IDENTITY THEFT,92,90,95,117,105,5
108,ARSON,12,5,5,11,3,5
108,FELONY SEX CRIMES (3),9,12,15,14,19,5
108,FELONY DANGEROUS DRUGS  (1),60,44,54,54,43,5
108,FELONY DANGEROUS WEAPONS (2),8,16,10,6,16,5
108,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,125,125,167,144,139,5
108,OTHER FELONIES (4),120,104,105,97,134,5
108,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,436,397,455,451,470,5
109,FELONY POSSESSION STOLEN PROPERTY,13,13,4,7,7,5
109,FORGERY/THEFT-FRAUD/IDENTITY THEFT,103,95,135,114,116,5
109,ARSON,23,12,6,8,6,5
109,FELONY SEX CRIMES (3),12,24,19,15,25,5
109,FELONY DANGEROUS DRUGS  (1),256,157,179,132,140,5
109,FELONY DANGEROUS WEAPONS (2),21,16,21,20,28,5
109,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,213,231,230,189,266,5
109,OTHER FELONIES (4),239,248,259,268,212,5
109,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,880,796,853,753,800,5
110,FELONY POSSESSION STOLEN PROPERTY,28,3,7,9,4,5
110,FORGERY/THEFT-FRAUD/IDENTITY THEFT,182,153,87,82,65,5
110,ARSON,7,20,17,13,8,5
