Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,rank_pred_eval,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
East Harlem,Condos-Walkup,MANHATTAN,23,-0.5066003121,-0.06519871475,-0.0335728099,-0.8074417663,0.008816727693,-0.01916357576,-0.07329051678,-0.2168037285,11.81214931,-0.3707847071,0.9660998821,0.9660998821,0,320000,590000,440750,4
Kensington,Three_Family,BROOKLYN,66,0.2112510426,-0.09430724152,0.02870660629,-0.00662025875,-0.03806974689,0.07849554981,0.21385329,0.1305317932,81.77190151,0.02806569508,68.89777359,68.89777359,0,625000,2285000,1340571.429,7
Marine Park,Two_Family,BROOKLYN,63,0.2219258161,-0.08564491114,-0.02894736842,0.2076844781,-0.01484015572,0.0152284264,0.1317665061,0.1183232485,79.31287642,0.1017171684,81.44199526,81.44199526,0,319082,999000,697782.4878,41
Oakwood,Condos-Walkup,STATEN ISLAND,122,0.06572713128,-0.04834150702,-0.03191489362,0.1538944285,0.008673106486,0.02040816327,-0.01215540774,0.03610093778,-1,-1,-1,-1,0,-1,-1,-1,null
East Elmhurst,Condos-Walkup,QUEENS,115,0.1755877908,0.01498870714,-0.04071901422,0.1250959633,0.00299716934,0.03480924534,0.1205819678,0.06433814016,-1,-1,-1,-1,0,-1,-1,-1,null
Greenpoint,One_Family,BROOKLYN,94,0.08748682504,-0.01479122645,-0.01269376215,-0.007355785926,0.0181342633,0.04537316773,0.09083065259,0.04063299867,63.66463348,0.002592909277,64.55928236,64.55928236,0,950000,3680000,2102142.857,7
Little Neck,Coops-Walkup,QUEENS,111,0.08998169487,-0.09922647185,0.04,0.06972320828,0.03992337165,0.04081632653,0.0571110744,0.08025970425,71.64617965,0.02960251386,69.15952254,69.15952254,0,143000,380000,253280.4487,78
Queens Village,Three_Family,QUEENS,105,0.1293399542,-0.05300122629,-0.017282011,0.1060276389,-0.0514101331,0.03191489362,0.0805989953,0.06978284452,69.53594771,0.07111420085,76.22973824,76.22973824,0,560000,995000,830900,5
Tompkinsville,Coops-Walkup,STATEN ISLAND,120,0.04507657798,-0.007894660392,0.025,-0.06596693806,0.04688049766,0.0127388535,0.07556756652,0.02890285821,-1,-1,-1,-1,0,-1,-1,-1,null
Arrochar,Coops-Walkup,STATEN ISLAND,122,0.03199005569,-0.04834150702,0.05769230769,0.1848611489,0.008673106486,-0.04166666667,-0.06659602784,0.04332105409,-1,-1,-1,-1,0,-1,-1,-1,null
Maspeth,Condos-Walkup,QUEENS,104,0.1732154567,0.005564017561,0.0103626943,0.1270173324,-0.02719634703,0.06091370558,0.1171466158,0.07886842381,-1,-1,-1,-1,0,-1,-1,-1,null
Prospect Heights,Two_Family,BROOKLYN,77,-0.1566049153,-0.06301534287,-0.04724241257,0.136370812,-0.03261375732,-0.006955161406,-0.2412393225,-0.06337821217,42.71486565,0.06941220226,75.93985608,75.93985608,0,1900000,3250000,2424750,4
Throgs Neck,Two_Family,BRONX,45,0.07256819931,-0.04420403653,-0.02830188679,0.05681627579,-0.01116504854,0.01818181818,0.0454512467,0.03884142895,63.30377844,0.03346229321,69.81691506,69.81691506,0,134355,1030789,555734.534,103
University Heights,Three_Family,BRONX,52,0.07890483173,-0.006578378845,0.00956937799,0.1086009292,-0.05481868598,0.01597444089,0.02601710818,0.03987303243,63.51156232,0.06930963417,75.92238682,75.92238682,0,303000,777500,532619.5714,7
Williamsburg,Two_Family,BROOKLYN,90,-0.007315307005,-0.03072022028,0.002854066827,0.1187851488,-0.02937561068,0.01191388827,-0.07092000297,0.006637694637,56.81735499,0.06524447224,75.23001381,75.23001381,0,131936,3950000,1851935,46
Windsor Terrace,Condos-Walkup,BROOKLYN,72,0.1557630337,0.01480104502,0.05384615385,0.1129787746,-0.02067103582,0.08808290155,0.1052173076,0.0791145901,71.41553263,0.07906248469,77.58347944,77.58347944,0,710000,1230000,967558.6,5
Chinatown,Three_Family,MANHATTAN,5,0,-0.03911735206,-0.01754385965,0,0.0128784765,0.01897533207,0,0.007349240705,-1,-1,-1,-1,0,-1,-1,-1,null
College Point,Two_Family,QUEENS,109,0.1443611906,0.00832101604,-0.03921568627,0.1109644182,0.005724665602,0.03703703704,0.09409984893,0.05266230937,66.08755755,0.05747584778,73.90687195,73.90687195,0,225000,1580000,903011.479,119
Gravesend,Condos-Walkup,BROOKLYN,61,0.1169043362,0.01230195155,0.004357298475,0.08252556168,-0.09159095711,0.0449197861,0.07889706782,0.05000569046,65.55246572,0.07584373641,77.03526649,77.03526649,0,630000,630000,630000,1
Hollis Hills,Condos-Walkup,QUEENS,111,0.09248649801,-0.09922647185,-0.003246753247,0.1614997174,0.03992337165,-0.01960784314,0.01276762304,0.07057517735,-1,-1,-1,-1,0,-1,-1,-1,null
Middle Village,Condos-Elevator,QUEENS,104,0.2093102507,0.005564017561,-0.04452380952,0.1004301099,-0.02719634703,0.04761904762,0.1675065461,0.08138945515,71.87373223,0.06525721546,75.23218422,75.23218422,0,273780,580000,459296.6667,6
Mount Hope,Condos-Walkup,BRONX,46,0.1367547557,-0.09706208223,0.01089440183,-0.02553506255,-0.02294489409,0.02146588312,0.1476373229,0.09338186521,-1,-1,-1,-1,0,-1,-1,-1,null
Arden Heights,Coops-Walkup,STATEN ISLAND,123,0.1443511464,-0.08360121338,-0.06692913386,0.07416161013,-0.05428951547,0.007352941176,0.111401187,0.07330609643,-1,-1,-1,-1,0,-1,-1,-1,null
Corona,Three_Family,QUEENS,110,0.1267818195,-0.1103019787,-0.001393068093,0.1240372002,-0.05773634548,0.03273125342,0.06904531312,0.08979414539,73.56659118,0.08132045708,77.96805432,77.96805432,0,200000,1420000,949013.5205,73
Emerson Hill,Coops-Elevator,STATEN ISLAND,122,-0.6602086353,-0.04834150702,0.02857142857,-0.3852529943,0.008673106486,0.1111111111,-0.3920608331,-0.2754485766,-1,-1,-1,-1,0,-1,-1,-1,null
Far Rockaway,Three_Family,QUEENS,101,0.05801359521,-0.06548924691,0.01000517166,0.02692166038,0.009584589299,0.01701262999,0.04516066506,0.04825418483,65.19968032,0.01349252788,66.415691,66.415691,0,220000,1132838,456704.3902,41
Glendale,Three_Family,QUEENS,104,0.1272623475,0.005564017561,0.05890337686,0.06079665262,-0.02719634703,0.09430434072,0.09990083953,0.07032469533,69.64508642,0.05909348297,74.18238544,74.18238544,0,585000,1200000,925769.2308,13
Gramercy,Two_Family,MANHATTAN,13,0.2595132655,-0.06703331144,0.0173122345,-0.9129678329,-0.08380938502,0.03694277974,0.4915929204,0.1412190215,83.92450555,-0.3764570144,0,0,0,3700000,7000000,5333333.333,3
Laurelton,Condos-Walkup,QUEENS,105,-0.04382837505,-0.05300122629,0.01933701657,0.06425285001,-0.0514101331,0.01675977654,-0.07847595184,0.001011853257,-1,-1,-1,-1,0,-1,-1,-1,null
Navy Yard,Two_Family,BROOKLYN,84,0.07526561483,0.02342607596,0.02,0.4301188782,0.02594367885,0.04,-0.1780947899,0.03184170389,61.89390527,0.1957703915,97.46101599,97.46101599,0,1050000,1050000,1050000,1
Unionport,Coops-Walkup,BRONX,49,0.1482682121,-0.005552873008,-0.06629834254,0.07369585502,0.01740845262,-0.02094240838,0.115682962,0.05181197173,-1,-1,-1,-1,0,-1,-1,-1,null
Upper East Side,Two_Family,MANHATTAN,19,-0.1017657683,0.07065973678,-0.004753820034,0.06241361407,0.07799930652,0.007631017843,-0.1372558935,-0.06818097175,41.74750168,0.006594088838,65.24075797,65.24075797,0,5100000,2.10E+07,1.04E+07,8
Wakefield,Three_Family,BRONX,47,0.1152188286,0.02221669155,-0.003597122302,0.03023582488,0.07898425531,-0.007194244604,0.1016374624,0.04428418483,64.40004942,-0.01188771655,62.09296129,62.09296129,0,340000,730000,499792.6,10
Coney Island,Two_Family,BROOKLYN,60,0.2224319865,-0.112848582,0.006024096386,-0.2008475419,-0.1261309855,0.04347826087,0.2933922058,0.1354549926,82.76352428,-0.04167253299,57.02005069,57.02005069,0,200000,875000,527827.8333,6
Crown Heights,Coops-Elevator,BROOKLYN,77,0.1200367886,-0.06301534287,0.01448513324,0.07922599652,-0.03261375732,0.07360917403,0.08374102339,0.07654244106,70.89745458,0.06383811914,74.99048561,74.99048561,0,150000,864000,491384.6154,13
East Village,One_Family,MANHATTAN,9,-0.6389571429,-0.1020739933,0.007013292208,0.451769183,2.38E-04,0.01402658442,-1.1172,-0.2551551932,-1,-1,-1,-1,0,-1,-1,-1,null
Flatbush,Three_Family,BROOKLYN,70,0.1174837554,-0.04920125806,0.002389937107,0.0213326385,-0.05054393305,0.0460704607,0.1079690687,0.06822555164,69.22228033,0.03628048242,70.29690532,70.29690532,0,140000,1900000,824955.3889,36
Hollis,Three_Family,QUEENS,103,0.01017970551,-0.2441680086,-0.004694835681,0.1156781588,-0.1401270648,0.009302325581,-0.05058517377,0.07665756115,70.92064188,0.09641887229,80.53959645,80.53959645,0,435000,720000,612833.3333,6
Morrisania,One_Family,BRONX,42,0.314701061,-0.01524550237,0.01486642168,0.1052421943,0.05636415158,0.02755740001,0.2766369011,0.1499057336,85.67416887,0.03733909196,70.4772063,70.4772063,0,223250,1.23E+07,844825.2593,27
New Springville,Condos-Elevator,STATEN ISLAND,121,0.1770359174,-0.09269450241,-0.02941176471,0.09975296127,-0.04809539468,0.0298013245,0.1338346375,0.1001215724,75.64672462,0.0667677821,75.48946194,75.48946194,0,120000,350000,267832.4324,37
Rossville,Coops-Walkup,STATEN ISLAND,123,0.1540380271,-0.08360121338,0.08333333333,0.08226553377,-0.05428951547,0.08695652174,0.1177485853,0.1152308095,-1,-1,-1,-1,0,-1,-1,-1,null
Schuylerville,Condos-Elevator,BRONX,45,0.1001947103,-0.04420403653,-0.006355932203,-0.003478776492,-0.01116504854,-0.01271186441,0.1017571034,0.05675984752,66.91287698,-0.00139390096,63.8802541,63.8802541,0,125000,300000,212500,2
Williamsbridge,Three_Family,BRONX,47,0.156634255,0.02221669155,0.008409180847,0.08543122941,0.07898425531,-0.0265771028,0.1190018786,0.06592270247,68.75844422,0.008104500942,65.49800937,65.49800937,0,350000,730000,596819,48
Elmhurst,Condos-Elevator,QUEENS,110,0.1305851786,-0.1103019787,0.01597161043,0.1092123858,-0.05773634548,0.06726030194,0.08036755179,0.09584682661,74.78571232,0.08328155273,78.30206554,78.30206554,0,180000,845147,472210.2029,69
Morris Park,Two_Family,BRONX,49,0.09956373251,-0.005552873008,-0.05434782609,0.1236843684,0.01740845262,-0.02083333333,0.04020810535,0.03288258501,62.10355785,0.04522709668,71.82068084,71.82068084,0,320000,1300000,541988.1209,91
Washington Heights,Two_Family,MANHATTAN,34,0.3164874382,0.001891517943,0.01578192253,-0.01329497848,0.008248143294,0.03438395415,0.3210010763,0.1457973725,84.84666949,1.39E-04,64.1413026,64.1413026,0,911460,2200000,1472992,5
West Brighton,Condos-Elevator,STATEN ISLAND,120,0.1857811918,-0.007894660392,0.04697986577,-0.05784992447,0.04688049766,0.08108108108,0.2086703715,0.09771490088,75.16197678,-0.01982634504,60.74086457,60.74086457,0,155000,220000,182333.3333,3
Bedford-Stuyvesant,Two_Family,BROOKLYN,79,0,-0.02290855815,0.01765543789,0.1044849227,-0.01058801286,-0.00223915656,0,0.01128642692,57.75369504,0.04963482993,72.57140015,72.57140015,0,164000,3300000,1289481.323,254
Bronxdale,Coops-Walkup,BRONX,49,0.185186431,-0.005552873008,0.007042253521,0.07841269985,0.01740845262,0.1073825503,0.1519369753,0.08676031925,72.95552288,0.05690881673,73.81029597,73.81029597,0,119000,140000,129500,2
Eltingville,One_Family,STATEN ISLAND,122,0.1046035176,-0.04834150702,-0.02197802198,0.1101679759,0.008673106486,0.0625,0.05240627628,0.05607952951,66.77584844,0.06259865722,74.77938209,74.77938209,0,168333,1185000,517844.7632,190
Melrose,Two_Family,BRONX,40,0.0737093152,-0.1402715324,0.02058752945,-0.128059528,-0.03755912156,0.06669770144,0.1294504006,0.08039753393,71.67394108,-0.02968462575,59.06181522,59.06181522,0,125000,690000,405042.5,16
Pleasant Plains,Three_Family,STATEN ISLAND,123,0.05836277158,-0.08360121338,0.1304347826,0.04042964028,-0.05428951547,0.2608695652,0.03893501578,0.08395230688,-1,-1,-1,-1,0,-1,-1,-1,null
Westerleigh,Coops-Elevator,STATEN ISLAND,121,0.1236206163,-0.09269450241,-0.01,0.05752361578,-0.04809539468,0.01960784314,0.09766791416,0.08093762804,-1,-1,-1,-1,0,-1,-1,-1,null
Brighton Beach,Condos-Walkup,BROOKLYN,60,0.06641414171,-0.112848582,-0.03353531132,-0.02512343989,-0.1261309855,0.03950193216,0.07799609653,0.05535711054,66.63033999,0.03640923075,70.31883357,70.31883357,0,410000,628000,519000,2
Douglaston,Condos-Elevator,QUEENS,111,0.1065284223,-0.09922647185,-0.02397260274,0.09540481913,0.03992337165,0.006666666667,0.06177272032,0.0717125809,-1,-1,-1,-1,0,-1,-1,-1,null
Gowanus,Coops-Elevator,BROOKLYN,76,0.1393566134,-0.01335579353,-0.07553956835,0.1859661097,0.04450292171,-0.07638888889,0.05112755479,0.04783232201,-1,-1,-1,-1,0,-1,-1,-1,null
Sea Gate,Condos-Walkup,BROOKLYN,60,0.2959815257,-0.112848582,-0.0652173913,0.2243267694,-0.1261309855,0.04,0.2070405047,0.1507419133,-1,-1,-1,-1,0,-1,-1,-1,null
Stapleton,Coops-Elevator,STATEN ISLAND,120,0.07397858418,-0.007894660392,-0.007010597761,-0.03940848545,0.04688049766,0.02944688783,0.09187254793,0.03390611156,-1,-1,-1,-1,0,-1,-1,-1,null
Tribeca,Coops-Walkup,MANHATTAN,1,0.3770833333,-0.001459987225,0.03614457831,0.13125,0.07452762329,0.008298755187,0.3333333333,0.1791616407,91.5668458,0.03877890181,70.72243281,70.72243281,0,370000,3700000,2047500,5
Bayside,Coops-Walkup,QUEENS,111,0.0663697124,-0.09922647185,-0.002398081535,0.01898162712,0.03992337165,0.03294117647,0.05742389835,0.05903479175,67.37109252,0.004800014828,64.93519366,64.93519366,0,125000,540000,265187.6,120
Bronx Park,Condos-Walkup,BRONX,52,0,-0.006578378845,-0.03518566889,0,-0.05481868598,0.04992209283,0,-0.006822903568,-1,-1,-1,-1,0,-1,-1,-1,null
Cypress Hills,Three_Family,BROOKLYN,75,0.1254928759,-0.08579150635,0.009723422645,0.07052449214,-0.08745498743,0.02499461323,0.09352866052,0.08464010174,72.52847214,0.064221171,75.0557265,75.0557265,0,160000,1650000,621402.871,31
Flatlands,One_Family,BROOKLYN,63,0.1540410219,-0.08564491114,-0.02077151335,-0.06876005286,-0.01484015572,0.005797101449,0.1821584365,0.08981905487,73.5716084,-0.02504070171,59.85276223,59.85276223,0,156334,950000,498579.4038,52
Fort Greene,Coops-Elevator,BROOKLYN,88,0.2079826214,-0.09118344794,-0.008032128514,0.09374448382,0.001842126969,0.02362204724,0.1690333517,0.1189391819,79.43693672,0.04753789144,72.21425236,72.21425236,0,363000,1240000,664414.3714,35
Little Italy,Condos-Walkup,MANHATTAN,5,0,-0.03911735206,0.009615384615,0,0.0128784765,-0.01960784314,-0.3681241185,0.01413905177,-1,-1,-1,-1,0,-1,-1,-1,null
Mount Eden,Condos-Elevator,BRONX,44,0.1367547557,-0.06715625229,0.01226924855,-0.02553506255,-0.04108725349,0.01806914948,0.1476373229,0.0847538279,-1,-1,-1,-1,0,-1,-1,-1,null
Murray Hill,Condos-Elevator,MANHATTAN,109,0.4448483967,0.00832101604,-0.004103967168,-0.5553491482,0.005724665602,0.06332453826,0.565498434,0.1966594819,95.09123232,-0.2357933818,23.95764411,23.95764411,0,200000,5480618,1616139.845,174
Pelham Gardens,Two_Family,BRONX,49,0.09887051507,-0.005552873008,-0.02574975418,0.008069340436,0.01740845262,0.06615687638,0.09522002626,0.03972015514,63.48077003,0.0149478865,66.66356576,66.66356576,0,125000,875000,581083.3333,12
Port Richmond,Condos-Walkup,STATEN ISLAND,121,0.01677320289,-0.09269450241,0.01640795207,0.1583307014,-0.04809539468,0.02068776545,-0.06775608176,0.03945828004,-1,-1,-1,-1,0,-1,-1,-1,null
Willowbrook,Coops-Walkup,STATEN ISLAND,121,0.1507355191,-0.09269450241,0.09,0.07664933475,-0.04809539468,0.1041666667,0.1168906469,0.1181393343,-1,-1,-1,-1,0,-1,-1,-1,null
Floral Park,Condos-Elevator,QUEENS,105,0.1802978192,-0.05300122629,0,0.141054436,-0.0514101331,0.03921568627,0.1180998555,0.09703438653,-1,-1,-1,-1,0,-1,-1,-1,null
Jamaica,One_Family,QUEENS,103,0.06081708314,-0.2441680086,0.03265807244,0.1028095479,-0.1401270648,0.008090001264,0.00992236618,0.1087826081,77.39121625,0.09032491631,79.50168192,79.50168192,0,105000,880000,379630.5,594
Cambria Heights,Coops-Walkup,QUEENS,105,0.1746966091,-0.05300122629,0.01217175787,0.09237768059,-0.0514101331,0.09222253219,0.1347308295,0.09755678143,-1,-1,-1,-1,0,-1,-1,-1,null
Fordham,One_Family,BRONX,52,0.1949466391,-0.006578378845,7.56E-04,0.2436768358,-0.05481868598,0.008446717195,0.08325144564,0.08988849604,73.58559513,0.1282118612,85.95453634,85.95453634,0,150000,975000,423099.25,8
Grant City,One_Family,STATEN ISLAND,122,0.1095303657,-0.04834150702,0.006802721088,-0.03011353456,0.008673106486,0.02702702703,0.1227390793,0.06549179696,68.67165194,-0.00939626574,62.5173019,62.5173019,0,148000,880000,525150.7692,39
Baychester,One_Family,BRONX,47,0.1309562722,0.02221669155,0,0.0656662679,0.07898425531,0.01960784314,0.1014541975,0.05226531503,66.0075956,0.01075650475,65.94969515,65.94969515,0,127000,784000,366565.8065,93
Clinton Hill,One_Family,BROOKLYN,88,0.02240921673,-0.09118344794,0.02048730705,0.01289209698,0.001842126969,-0.004594820384,0.01606673519,0.04256100867,64.0529701,0.004100100455,64.81598517,64.81598517,0,1745000,3350000,2632984.6,5
Concord,Coops-Walkup,STATEN ISLAND,120,0.03542897796,-0.007894660392,-0.0495049505,0.2263845491,0.04688049766,0.01869158879,-0.08768901574,0.005935200576,-1,-1,-1,-1,0,-1,-1,-1,null
Crotona Park,One_Family,BRONX,48,0.1678432778,-0.06928387142,0.0389612417,0.07833306333,-0.04227152865,0.04797905011,0.1339220067,0.1060549469,76.84181519,0.05992609962,74.32419561,74.32419561,0,185000,515000,320416.4286,7
Downtown Brooklyn,Condos-Walkup,BROOKLYN,84,0.0183957528,0.02342607596,0.02335833128,0.03980683716,0.02594367885,0.04937764021,-0.00153828287,0.007089848792,-1,-1,-1,-1,0,-1,-1,-1,null
Flushing,Condos-Elevator,QUEENS,109,0.1503131226,0.00832101604,0.04998112949,0.1251941685,0.005724665602,0.08329151164,0.09357346434,0.07763988271,71.11849948,0.07544285406,76.96698873,76.96698873,0,202800,2.50E+07,850878.467,985
Gerritsen Beach,One_Family,BROOKLYN,61,-0.03022701348,0.01230195155,0.02160288203,-0.07984187346,-0.09159095711,0.1043862794,0.009321788712,-0.01189202102,53.08512999,0.01764501393,67.12293694,67.12293694,0,140000,880000,437838.1528,72
Norwood,Coops-Elevator,BRONX,52,0.119617741,-0.006578378845,0.04471726666,-0.1241532614,-0.05481868598,0.03010724332,0.1710746348,0.06698081377,68.97156727,-0.031896551,58.68508303,58.68508303,0,110000,305000,169514.1,40
Ridgewood,Coops-Walkup,QUEENS,104,0.1299661109,0.005564017561,0.009900645179,0.1723690049,-0.02719634703,0.05076608644,0.04791077474,0.05929070594,-1,-1,-1,-1,0,-1,-1,-1,null
Tottenville,Coops-Elevator,STATEN ISLAND,123,0.1834368366,-0.08360121338,0.02960526316,0.05152110224,-0.05428951547,0.05921052632,0.1618455151,0.1150282563,-1,-1,-1,-1,0,-1,-1,-1,null
Woodside,One_Family,QUEENS,108,0.05871613166,0.01272315638,5.21E-04,0.1707283231,-0.05233356211,0.04124114924,-0.02913512545,0.02273558739,60.0597662,0.1028381013,81.63291107,81.63291107,0,368000,998000,685241.1176,17
Greenpoint,Condos-Walkup,BROOKLYN,94,0.08748682504,-0.01479122645,-0.01269376215,-0.007355785926,0.0181342633,0.04537316773,0.09083065259,0.04063299867,63.66463348,0.002592909277,64.55928236,64.55928236,0,595000,1570000,891555.5556,18
Van Nest,Condos-Walkup,BRONX,49,0.09956373251,-0.005552873008,0.02898550725,0.1236843684,0.01740845262,0.05797101449,0.04020810535,0.05371591834,-1,-1,-1,-1,0,-1,-1,-1,null
Woodlawn,One_Family,BRONX,47,0.1242575569,0.02221669155,-0.015625,0.01161177519,0.07898425531,-0.03125,0.1191434025,0.04534464315,64.6136452,-0.02628247776,59.64126457,59.64126457,0,330000,765000,489551.4444,18
Corona,Two_Family,QUEENS,110,0.1267818195,-0.1103019787,-0.001393068093,0.1240372002,-0.05773634548,0.03273125342,0.06904531312,0.08979414539,73.56659118,0.08132045708,77.96805432,77.96805432,0,135000,1750000,869627.3398,103
Glendale,Two_Family,QUEENS,104,0.1272623475,0.005564017561,0.05890337686,0.06079665262,-0.02719634703,0.09430434072,0.09990083953,0.07032469533,69.64508642,0.05909348297,74.18238544,74.18238544,0,322000,1600000,790921.1313,99
South Slope,Three_Family,BROOKLYN,72,-0.162981112,0.01480104502,-0.00900032144,0.4547459402,-0.02067103582,-6.37E-04,-0.5052296477,-0.08003189426,39.36050827,0.2106776467,100,100,0,1650000,2400000,2053078.125,8
Upper West Side,Condos-Elevator,MANHATTAN,20,0.05333916493,0.1236454571,-0.007311333833,-0.1807491861,0.02723680096,0.01691032872,0.1318021888,-0.01491884636,52.47547179,-0.08528059186,49.5927837,49.5927837,0,268000,6.13E+07,2915634.273,794
Wakefield,Two_Family,BRONX,47,0.1152188286,0.02221669155,-0.003597122302,0.03023582488,0.07898425531,-0.007194244604,0.1016374624,0.04428418483,64.40004942,-0.01188771655,62.09296129,62.09296129,0,125000,5400000,522157.2921,89
Westchester Square,Three_Family,BRONX,43,-0.08633553655,-0.08168790457,-4.24E-04,0.3573099483,-0.02424646445,0.05167467949,-0.3226299574,-0.01445056623,52.56979201,0.1809820859,94.94229131,94.94229131,0,243000,725000,560727.2727,11
Bay Ridge,Coops-Elevator,BROOKLYN,68,0.1540417369,0.005630113062,-0.01104724268,0.1264402038,0.04791013466,0.005139110402,0.09695087943,0.06486793699,68.54599508,0.04380982891,71.57929367,71.57929367,0,115000,960000,368520.815,227
