Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
Windsor Terrace,Condo_Elevator,BROOKLYN,72,0.1557630336575392,0.014801045016077277,0.053846153846153884,0.11297877456317583,-0.02067103581880388,0.08808290155440429,0.10521730761451353,0.062058182235246284,68.40271277644727,0.06983171081323417,77.9468202630486,71.91978729417123,402464.0,1360000.0,759110.3636363636,11
Bay Terrace,Three_Family,STATEN ISLAND,122,0.16707956786647646,-0.04834150701809471,-0.01960784313725501,0.08283759991866836,0.008673106486473918,0.0,0.13109037387944952,0.07291249077619089,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
College Point,Condo_Walkup,QUEENS,109,0.14436119055253788,0.008321016039853312,-0.03921568627451002,0.11096441822986555,0.00572466560246606,0.03703703703703707,0.09409984893383574,0.037394088708819426,62.07576784025692,0.04580693939872578,72.75587300953246,71.26570193511624,255000.0,360000.0,307500.0,2
East Flatbush,One_Family,BROOKLYN,67,0.14705103896163788,-0.035428086964600855,0.01623688218480728,0.07560829057395847,0.01883291482411502,0.008983331749902346,0.11353914396902283,0.06969831896861542,70.36259524142406,0.021175568708715044,67.43385999939268,72.40939480936682,106500.0,1210000.0,549490.6798029557,203
Fordham,Coop_Walkup,BRONX,52,0.1949466391252193,-0.006578378845489072,7.55979107486385E-4,0.2436768358204707,-0.054818685983307296,0.008446717194776673,0.08325144564057103,0.07105167000889398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Grant City,Coop_Walkup,STATEN ISLAND,122,0.10953036573675176,-0.04834150701809471,0.006802721088435169,-0.030113534556687048,0.008673106486473918,0.02702702702702693,0.12273907926267887,0.059372911087209795,67.71387486419383,-0.007252222932673301,61.2915677628356,72.9506644603431,142000.0,155900.0,149300.0,3
Gravesend,Condo_Elevator,BROOKLYN,61,0.11690433624146106,0.012301951550465047,0.004357298474945343,0.08252556167508426,-0.0915909571096556,0.044919786096256686,0.07889706782219068,0.037085061683061686,61.996494828513406,0.07675027595420592,79.44169012454127,70.37126042400656,255000.0,1200000.0,565782.625,48
Hollis Hills,Condo_Elevator,QUEENS,111,0.09248649800769812,-0.09922647185217003,-0.0032467532467534087,0.16149971744340327,0.039923371647509684,-0.01960784313725483,0.012767623042924591,0.071249174731874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Tribeca,Three_Family,MANHATTAN,1,0.3770833333333333,-0.0014599872251117802,0.03614457831325278,0.13125,0.07452762329163672,0.008298755186721999,0.3333333333333333,0.14159930613502456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Baychester,Coop_Walkup,BRONX,47,0.13095627221967462,0.022216691554670487,0.0,0.06566626790090477,0.07898425530527753,0.019607843137254832,0.1014541975264436,0.036948018655017914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bayside,Three_Family,QUEENS,111,0.06636971239522584,-0.09922647185217003,-0.0023980815347721734,0.018981627122186918,0.039923371647509684,0.03294117647058812,0.05742389834729783,0.062320467695504006,68.46999543018988,-0.001090485048591423,62.62291263993795,69.10790643552312,490000.0,1690000.0,1115585.8181818181,22
Castleton Corners,One_Family,STATEN ISLAND,121,0.09218663652101083,-0.09269450240992776,-0.00943396226415091,-0.03314539018857425,-0.048095394679912015,0.018518518518518615,0.10698628060751773,0.06698463318028718,69.66646827699788,0.012266900935593475,65.50899571196614,72.02386317774513,110000.0,945954.0,531550.119047619,84
Clinton Hill,Coop_Walkup,BROOKLYN,88,0.022409216726059503,-0.0911834479445062,0.020487307054471347,0.012892096981203577,0.001842126969288669,-0.004594820384294053,0.016066735189575274,0.049438431795541145,65.16543725870213,0.002626678059632271,63.426066904950154,66.67469614075225,455000.0,1256700.0,914140.0,5
Crotona Park,Coop_Walkup,BRONX,48,0.1678432778050108,-0.06928387141761398,0.03896124170234898,0.07833306332682534,-0.042271528647151335,0.04797905011115218,0.1339220066557066,0.09619900622438661,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Flatlands,Two_Family,BROOKLYN,63,0.1540410219303845,-0.08564491113879623,-0.02077151335311565,-0.06876005285588356,-0.014840155715465292,0.005797101449275342,0.18215843649747074,0.08297944379287414,73.76952951061669,-0.016680680851054293,59.2543942600419,76.44654717311488,245000.0,810000.0,523561.475,40
Gerritsen Beach,Coop_Walkup,BROOKLYN,61,-0.030227013481870808,0.012301951550465047,0.021602882029264425,-0.07984187346225594,-0.0915909571096556,0.10438627943109838,0.009321788711869668,-0.010099514831524693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Laurelton,Condo_Elevator,QUEENS,105,-0.04382837505211751,-0.053001226290391966,0.01933701657458571,0.0642528500130292,-0.0514101331016721,0.01675977653631289,-0.07847595184024252,0.010694813391562088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Navy Yard,Condo_Walkup,BROOKLYN,84,0.07526561483481559,0.02342607595937262,0.019999999999999928,0.4301188781589075,0.025943678849610654,0.040000000000000036,-0.17809478985350646,0.02197253480843639,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
University Heights,Coop_Elevator,BRONX,52,0.07890483173465705,-0.006578378845489072,0.009569377990430419,0.10860092922841912,-0.054818685983307296,0.015974440894568634,0.026017108182685465,0.0326403871429332,60.856326792556644,0.06393140984691177,76.67196313464513,67.2601170970038,102000.0,255000.0,163155.35294117648,34
Upper East Side,Condo_Walkup,MANHATTAN,19,-0.1017657682522046,0.07065973677592419,-0.004753820033955786,0.06241361407291787,0.07799930651872393,0.007631017843115331,-0.13725589347082442,-0.06507036860713024,35.791121349599656,-0.007447203221189486,61.24943906259949,57.6541016416792,312500.0,1162500.0,636750.0,8
Willowbrook,Three_Family,STATEN ISLAND,121,0.15073551913244457,-0.09269450240992776,0.09000000000000004,0.07664933474747998,-0.048095394679912015,0.10416666666666667,0.1168906469210553,0.1123352326603267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Woodside,Coop_Walkup,QUEENS,108,0.058716131662877896,0.012723156380444736,5.211002162564175E-4,0.1707283231115413,-0.05233356211393273,0.041241149237472755,-0.029135125448637996,0.015591658583893471,56.48290975578112,0.09099862524398072,82.52028048183514,64.01528663947066,265000.0,440000.0,344750.0,8
Coney Island,Condo_Walkup,BROOKLYN,60,0.22243198651381393,-0.11284858199304187,0.006024096385541863,-0.20084754192658302,-0.1261309855233854,0.04347826086956516,0.2933922057994833,0.1244966521734371,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Jamaica,Two_Family,QUEENS,103,0.06081708314267923,-0.2441680086279495,0.03265807243707796,0.10280954790610856,-0.1401270648030497,0.008090001264062346,0.009922366180197432,0.12711770066038702,85.09207499484295,0.09405666800437346,83.1810209481777,66.313197895056,140000.0,5700000.0,583978.492917847,353
Woodlawn,Coop_Walkup,BRONX,47,0.12425755693164421,0.022216691554670487,-0.015625000000000038,0.011611775188715763,0.07898425530527753,-0.03124999999999989,0.1191434025400431,0.030697218304207272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Cambria Heights,Three_Family,QUEENS,105,0.17469660905858275,-0.053001226290391966,0.012171757872489248,0.09237768058622862,-0.0514101331016721,0.09222253219199186,0.13473082953334284,0.08538724315478305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Corona,Coop_Elevator,QUEENS,110,0.12678181954920437,-0.11030197872303142,-0.0013930680931684338,0.1240372001825642,-0.057736345476101535,0.03273125342090881,0.06904531312052122,0.08814616130814198,75.09491927955037,0.07469037160956529,78.99661388985707,69.79164158336604,103000.0,355000.0,191427.63157894736,76
Far Rockaway,Coop_Elevator,QUEENS,101,0.05801359520779405,-0.06548924690517588,0.010005171659307081,0.026921660380806012,0.00958458929917102,0.017012629985258373,0.045160665061063685,0.04900174999962505,65.0534176673704,0.009841902909928289,64.98503497894094,68.38641049138774,105000.0,165000.0,132666.66666666666,3
Fordham,Two_Family,BRONX,52,0.1949466391252193,-0.006578378845489072,7.55979107486385E-4,0.2436768358204707,-0.054818685983307296,0.008446717194776673,0.08325144564057103,0.07105167000889398,70.70976297746932,0.10932604622918184,86.48022141054304,70.6274461999651,260000.0,2600000.0,679542.0,20
Glendale,Coop_Elevator,QUEENS,104,0.12726234751556117,0.005564017561150304,0.058903376864541855,0.060796652615591654,-0.027196347031963233,0.09430434071773103,0.09990083952610264,0.05704205882212175,67.11595408839862,0.05573345240767513,74.90065951142111,71.60699783046437,130000.0,419000.0,228681.81818181818,44
Grant City,Two_Family,STATEN ISLAND,122,0.10953036573675176,-0.04834150701809471,0.006802721088435169,-0.030113534556687048,0.008673106486473918,0.02702702702702693,0.12273907926267887,0.059372911087209795,67.71387486419383,-0.007252222932673301,61.2915677628356,72.9506644603431,475000.0,946972.0,723885.8333333334,24
Morris Park,Condo_Walkup,BRONX,49,0.0995637325104423,-0.005552873008208563,-0.05434782608695653,0.12368436843684369,0.017408452619768054,-0.020833333333333447,0.04020810535015869,0.023481499060199095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Wakefield,Coop_Elevator,BRONX,47,0.11521882860891274,0.022216691554670487,-0.00359712230215826,0.0302358248834148,0.07898425530527753,-0.00719424460431652,0.10163746242494295,0.030540632815711687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Washington Heights,Condo_Walkup,MANHATTAN,34,0.3164874382276589,0.00189151794314925,0.015781922525107548,-0.013294978479196556,0.00824814329401498,0.03438395415472785,0.3210010762668737,0.1139594768336978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Baychester,Two_Family,BRONX,47,0.13095627221967462,0.022216691554670487,0.0,0.06566626790090477,0.07898425530527753,0.019607843137254832,0.1014541975264436,0.036948018655017914,61.961339930507826,-0.0037085475724806354,62.05723714469853,71.69838820614075,150000.0,925881.0,495201.1395348837,129
Bedford-Stuyvesant,Condo_Walkup,BROOKLYN,79,0.0,-0.02290855815192461,0.017655437888970164,0.10448492269088723,-0.010588012856872782,-0.0022391565599237,0.0,0.013577282733012386,55.96617294258098,0.040245138944578714,71.55415448768113,65.72942469363818,120000.0,1350000.0,778462.3,20
Clinton Hill,Two_Family,BROOKLYN,88,0.022409216726059503,-0.0911834479445062,0.020487307054471347,0.012892096981203577,0.001842126969288669,-0.004594820384294053,0.016066735189575274,0.049438431795541145,65.16543725870213,0.002626678059632271,63.426066904950154,66.67469614075225,500000.0,3939998.0,2119457.75,20
Concord,Three_Family,STATEN ISLAND,120,0.03542897796091078,-0.00789466039161007,-0.04950495049504951,0.22638454910924286,0.046880497656678614,0.018691588785046665,-0.08768901573862109,0.0031817688192004243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Crotona Park,Two_Family,BRONX,48,0.1678432778050108,-0.06928387141761398,0.03896124170234898,0.07833306332682534,-0.042271528647151335,0.04797905011115218,0.1339220066557066,0.09619900622438661,77.16067151610302,0.05631994615103744,75.02738113693769,73.60860161030233,270000.0,935000.0,518380.8125,16
Flatbush,Coop_Elevator,BROOKLYN,70,0.11748375543900422,-0.04920125805748451,0.0023899371069184246,0.02133263850470244,-0.050543933054393274,0.04607046070460712,0.10796906874324752,0.06139730190337488,68.2331807616306,0.03920161187455495,71.32868329028034,72.08168460520417,150000.0,1350000.0,448854.6379310345,116
Gerritsen Beach,Two_Family,BROOKLYN,61,-0.030227013481870808,0.012301951550465047,0.021602882029264425,-0.07984187346225594,-0.0915909571096556,0.10438627943109838,0.009321788711869668,-0.010099514831524693,49.89249363644134,0.03478829698984727,70.37511397699062,66.27786347733567,304000.0,775000.0,502076.5333333333,15
Melrose,Condo_Walkup,BRONX,40,0.0737093151950724,-0.14027153241667334,0.020587529450430343,-0.12805952795014364,-0.03755912155624212,0.06669770144131927,0.12945040057485765,0.08705375564755226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Rossville,Coop_Walkup,STATEN ISLAND,123,0.15403802708339814,-0.08360121338343847,0.08333333333333323,0.08226553377254091,-0.05428951547143899,0.08695652173913032,0.11774858530778076,0.10818712816589804,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
SoHo,Coop_Walkup,MANHATTAN,1,0.4957060822308536,-0.0014599872251117802,-0.009900990099009865,-0.17378869572762087,0.07452762329163672,-0.01980198019801973,0.5360230561873018,0.171605876146091,96.50438318723731,-0.09558758787082691,42.20525838229595,97.26584351364986,410000.0,4945200.0,1159460.4102564103,39
Williamsbridge,Coop_Elevator,BRONX,47,0.15663425495006755,0.022216691554670487,0.008409180846853919,0.08543122941015176,0.07898425530527753,-0.026577102803738366,0.11900187864225442,0.048037607822368926,64.80609155098091,-0.00833704752949249,61.05717355511362,72.73078973178492,101400.0,215000.0,134766.66666666666,9
Woodside,Two_Family,QUEENS,108,0.058716131662877896,0.012723156380444736,5.211002162564175E-4,0.1707283231115413,-0.05233356211393273,0.041241149237472755,-0.029135125448637996,0.015591658583893471,56.48290975578112,0.09099862524398072,82.52028048183514,64.01528663947066,340000.0,1550000.0,945994.0789473684,38
Country Club,Coop_Walkup,BRONX,45,0.1758109370545698,-0.04420403652649316,-0.0744680851063829,-0.08606778485664299,-0.011165048543689354,-0.019999999999999928,0.20981564556199742,0.06059842130310096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Flatiron District,One_Family,MANHATTAN,13,0.0,-0.06703331144409284,0.003219262656553311,0.0,-0.08380938501894483,-0.003989715400301739,0.0,0.027618140241775467,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Sea Gate,Condo_Elevator,BROOKLYN,60,0.29598152567589825,-0.11284858199304187,-0.06521739130434799,0.22432676942328342,-0.1261309855233854,0.040000000000000036,0.2070405047493504,0.13242861895769414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Woodlawn,Two_Family,BRONX,47,0.12425755693164421,0.022216691554670487,-0.015625000000000038,0.011611775188715763,0.07898425530527753,-0.03124999999999989,0.1191434025400431,0.030697218304207272,60.357856324498826,-0.035342080806060466,55.222291678424575,72.73911615890812,400000.0,742500.0,565606.4285714285,14
Bronx Park,Condo_Elevator,BRONX,52,0.0,-0.006578378845489072,-0.03518566888685742,0.0,-0.054818685983307296,0.0499220928325406,0.0,-0.006165065683518725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Kingsbridge,Coop_Elevator,BRONX,50,0.0601463483666575,-0.04602577018929939,0.014194571409644873,0.21265556501212404,0.01853200411822307,0.04656190136309738,-0.0516760320343267,0.043010172856461096,63.516431172200114,0.07865712144772853,79.85369547546433,62.68911332945423,108000.0,395000.0,195308.93333333332,75
Little Italy,Condo_Elevator,MANHATTAN,5,0.0,-0.03911735205616833,0.009615384615384581,0.0,0.012878476503630552,-0.01960784313725501,-0.36812411847672777,0.018050786976313477,57.113736504519856,-0.010053351385765973,60.686337860771005,44.07118398174414,1200000.0,2.086E7,4470843.916666667,12
Pelham Gardens,Condo_Walkup,BRONX,49,0.09887051506975328,-0.005552873008208563,-0.025749754178957817,0.008069340436215967,0.017408452619768054,0.06615687637585445,0.09522002625574681,0.03038839093295761,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Pleasant Plains,Coop_Elevator,STATEN ISLAND,123,0.058362771581203454,-0.08360121338343847,0.1304347826086956,0.040429640275491015,-0.05428951547143899,0.26086956521739124,0.038935015784604,0.0864761510589705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Port Richmond,Condo_Elevator,STATEN ISLAND,121,0.016773202889224573,-0.09269450240992776,0.016407952069716774,0.15833070135403687,-0.048095394679912015,0.020687765447321545,-0.06775608176089601,0.0470504099926289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bay Terrace,Coop_Walkup,STATEN ISLAND,122,0.16707956786647646,-0.04834150701809471,-0.01960784313725501,0.08283759991866836,0.008673106486473918,0.0,0.13109037387944952,0.07291249077619089,71.1871091454196,0.025523917376944358,68.37339229242603,73.4420051250472,115000.0,175000.0,128925.0,8
City Island,Coop_Elevator,BRONX,45,-0.08913351797450657,-0.04420403652649316,0.09803921568627452,0.3163716395702685,-0.011165048543689354,0.042553191489361736,-0.2937932664623383,0.010994687241088597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Park Slope,Three_Family,BROOKLYN,78,0.059909335302334714,-0.04648326715825288,-0.03384545177973831,0.024261352880236335,1.6259281339762319E-4,0.003085059497576155,0.04836536343697926,0.031100211274183727,60.461233905676934,0.009197701257117705,64.84584460985597,68.57495594481198,449168.0,4000000.0,2554198.769230769,26
SoHo,Two_Family,MANHATTAN,1,0.4957060822308536,-0.0014599872251117802,-0.009900990099009865,-0.17378869572762087,0.07452762329163672,-0.01980198019801973,0.5360230561873018,0.171605876146091,96.50438318723731,-0.09558758787082691,42.20525838229595,97.26584351364986,2056500.0,4.35E7,1.7852166666666668E7,3
Bushwick,Three_Family,BROOKLYN,83,0.10092490204748829,-0.035633335523290316,0.011813222020834695,0.19781069554550643,-0.009321075190006533,0.029188745561918875,0.00224122323858348,0.0525303554311457,65.95859150815447,0.08025935990740957,80.19988546363365,65.86128498193223,338000.0,1775000.0,1010492.802631579,76
Country Club,Two_Family,BRONX,45,0.1758109370545698,-0.04420403652649316,-0.0744680851063829,-0.08606778485664299,-0.011165048543689354,-0.019999999999999928,0.20981564556199742,0.06059842130310096,68.02824829317773,-0.030657705282349283,56.23442810377106,78.07373338905028,110000.0,1150000.0,633742.487804878,41
Cypress Hills,Coop_Elevator,BROOKLYN,75,0.12549287594814756,-0.08579150635103522,0.009723422644770578,0.07052449213732964,-0.08745498742782319,0.024994613229907255,0.09352866052125594,0.08066996478345836,73.1770914991323,0.06591422052667147,77.10038201425725,71.23209659520347,210000.0,210000.0,210000.0,1
Glen Oaks,Three_Family,QUEENS,105,-0.13758632260569323,-0.053001226290391966,-0.022727272727272645,0.08395773989487096,-0.0514101331016721,0.043478260869565064,-0.18743343640372154,-0.03263654057765401,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Midwood,Condo_Elevator,BROOKLYN,70,0.11694559621192928,-0.04920125805748451,0.01293103448275893,-0.15750877877231997,-0.050543933054393274,0.025862068965517154,0.18141292172117857,0.06384422051785879,68.86087540285433,-0.028444982107175387,56.712523361818924,76.40268550345297,385320.0,950000.0,592005.1764705882,34
South Ozone Park,Three_Family,QUEENS,106,0.05159009683678396,-0.05380434782608689,-0.002406718132524614,0.061182248301949994,-0.011593833609376956,0.024306302430630325,0.021661626181643683,0.03897659349017799,62.48171913144002,0.03212789595709086,69.80029055012137,67.00386635748359,225000.0,895000.0,576583.3333333334,12
Castle Hill,Three_Family,BRONX,43,0.1482682121382238,-0.08168790457191696,-0.016347636357102825,0.07369585501992587,-0.02424646445407365,0.023964434061645275,0.11568296202717604,0.0804821269878694,73.12890649738661,0.04148324355401483,71.82166736474588,72.53552435430974,289000.0,775000.0,565630.9523809524,21
Downtown Brooklyn,Condo_Elevator,BROOKLYN,84,0.01839575279966825,0.02342607595937262,0.02335833127890351,0.03980683716396773,0.025943678849610654,0.049377640213035444,-0.0015382828701783493,0.0029076659158607156,53.22915453077362,0.015899331520803306,66.29384212088956,65.63892124924782,403650.0,1.527375E7,1744280.210031348,319
Emerson Hill,Coop_Walkup,STATEN ISLAND,122,-0.6602086352558739,-0.04834150701809471,0.02857142857142864,-0.38525299433890753,0.008673106486473918,0.1111111111111112,-0.3920608331243407,-0.20459356238946078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Red Hook,Condo_Walkup,BROOKLYN,76,0.16028885103316973,-0.013355793526651316,-0.03636363636363624,0.030995019591765885,0.04450292171355598,0.03448275862068969,0.1470705688182335,0.052352506181360864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Woodhaven,One_Family,QUEENS,102,0.15166612866709187,-0.10371017749755511,-0.02083333333333326,0.10561940710937541,-0.01849491009418701,0.016194331983805686,0.10436807205838151,0.08935888269917089,75.40601206128017,0.04841333952190762,73.31902865116427,71.8698233087309,225000.0,875000.0,516109.73913043475,138
Greenpoint,Condo_Elevator,BROOKLYN,94,0.08748682504245764,-0.014791226451593647,-0.012693762151941316,-0.007355785926265133,0.018134263295553513,0.04537316772966314,0.09083065258760152,0.0333634388075123,61.04180727911542,0.0015150615400015832,63.185883861374734,71.07336180349385,534581.0,2494712.0,1114205.814516129,124
Mariners Harbor,Condo_Walkup,STATEN ISLAND,121,-0.006640683105830878,-0.09269450240992776,-0.005154639175257806,0.04662023126169471,-0.048095394679912015,0.010204081632653206,-0.030665617834286917,0.03346490208311585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Sunnyside,Three_Family,QUEENS,120,0.15661088391395475,-0.00789466039161007,0.03703703703703723,0.0772097922030125,0.046880497656678614,0.03773584905660381,0.12274452754536583,0.06723093278578748,69.72965016690338,0.017705190472533876,66.68402766746513,72.95098500499633,876000.0,1900000.0,1367277.6666666667,9
Sunnyside,Three_Family,STATEN ISLAND,120,0.050426801736613555,-0.00789466039161007,0.03703703703703723,-0.3176549010842507,0.046880497656678614,0.03773584905660381,0.1805741244573082,0.030066504023718077,60.196062641757216,-0.12049745217800824,36.82307224283762,76.35333564524603,876000.0,1900000.0,1367277.6666666667,9
